"","HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.website_url","Input.index","Answer.article_title","Answer.first_name1","Answer.first_name2","Answer.inst1","Answer.inst2","Answer.journal_name","Answer.last_name1","Answer.last_name2","Answer.reason_cannot_find","Approve","Reject"
"295","3L1EFR8WWUKXK0DKFT7UV6CFZCM9FA","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:34 PDT 2019",NA,NA,"32SVAV9L3HOIVR5QD6PTECURX6G3A7","A3IF74PEMRDQ8G","Approved","Fri Aug 30 04:12:00 PDT 2019","Fri Aug 30 04:18:58 PDT 2019","Fri Sep 06 04:18:58 PDT 2019","Tue Sep 03 10:29:10 PDT 2019","","",418,"90% (18/20)","90% (18/20)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",9,"Testing for the Factorial Validity, Replication, and Invariance of a Measuring Instrument: A Paradigmatic Application Based on the Maslach Burnout Inventory","Barbara M.","{}","University of Ottawa","{}","Journal Multivariate Behavioral Research; Volume 29, 1994","Byrne","{}","{}","x",""
"296","3TY2U1TEB8P2VECPKVPSZYIAOOFJJI","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:34 PDT 2019",NA,NA,"33PPO7FECXUVJ1QLIJNI8J4M1R6DIF","A1JYF5ULFZS8L","Approved","Fri Aug 30 03:11:50 PDT 2019","Fri Aug 30 03:15:28 PDT 2019","Fri Sep 06 03:15:28 PDT 2019","Tue Sep 03 10:29:10 PDT 2019","","",218,"81% (26/32)","81% (26/32)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",10,"Improving the concurrent validity of the fear survey schedule-III","Douglas","Monica","Villanova University, Villanova","Villanova University, Villanova","Journal of Psychopathology and Behavioral Assessment","M. Klieger","L. McCoy","{}","x",""
"297","3CO05SML7WKCRWUG6SOVJKP5ZW3R0B","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:09 PDT 2019",NA,NA,"33OOO72IVJ0BNN0ICZRB2KODR8DCTY","A1YDP15X5T2VY9","Rejected","Fri Aug 30 03:54:15 PDT 2019","Fri Aug 30 03:55:09 PDT 2019","Fri Sep 06 03:55:09 PDT 2019","","Tue Sep 03 10:29:10 PDT 2019","did not meet requirements",54,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",1,"Variation in Judgments of Criminal Sanctions: An Application of “Schema Theory”","Joann","Single","Purdue University","{}","Sociological Focus","Miller","Author","{}","","did not meet requirements"
"298","3CO05SML7WKCRWUG6SOVJKP5ZW3R0B","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:09 PDT 2019",NA,NA,"3T111IHZ5G5W9AGNWQCP0FMNYTB9RI","A1KICPJTNPLT60","Approved","Tue Sep 03 11:08:50 PDT 2019","Tue Sep 03 11:15:40 PDT 2019","Tue Sep 10 11:15:40 PDT 2019","Tue Sep 10 11:15:56 PDT 2019","","",410,"100% (4/4)","100% (4/4)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",1,"Variation in Judgments of Criminal Sanctions: An Application of “Schema Theory”","Joanne Langley","{}","Purdue University, USA","{}","Sociological Focus","Miller","{}","All information was gathered from the literature","","did not meet requirements"
"299","3RTFSSG7T9LUWO0OUFKK43PAU9TLWH","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:34 PDT 2019",NA,NA,"3HSYG7LRBLDU32MJA3UHPCEPD4VKKD","A1YDP15X5T2VY9","Approved","Fri Aug 30 04:06:09 PDT 2019","Fri Aug 30 04:07:32 PDT 2019","Fri Sep 06 04:07:32 PDT 2019","Tue Sep 03 10:29:11 PDT 2019","","",83,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",2,"Effects of Four Instrumental Variables on Survey Response","Hamid","Janet","University of Southwestern Louisiana","Oklahoma State University","Psychological Reports","Pourjalali","Kimbrell","{}","x",""
"300","3HKIF5DF6ZC3Y09FQDDCDRCR0RM9G9","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:34 PDT 2019",NA,NA,"3R2PKQ87NYNYNVWYVCMLR9RGA54IM8","A3IF74PEMRDQ8G","Approved","Fri Aug 30 04:44:19 PDT 2019","Fri Aug 30 04:51:13 PDT 2019","Fri Sep 06 04:51:13 PDT 2019","Tue Sep 03 10:29:11 PDT 2019","","",414,"90% (18/20)","90% (18/20)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",3,"Stated preference methods for environmental valuation","W.L.","M.","University of Alberta, Edmonton, Canada","Intelligent Marketing Systems, Edmonton, Canada","Staff Paper 94-07","Adamowiczl","Williams","{}","x",""
"301","373L46LKP8LX6YI72GP40DIN3DFJKH","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:10 PDT 2019",NA,NA,"30OG32W0SWQSP8FCBUBUJ9ION22NEZ","A1YDP15X5T2VY9","Rejected","Fri Aug 30 03:35:28 PDT 2019","Fri Aug 30 03:36:39 PDT 2019","Fri Sep 06 03:36:39 PDT 2019","","Tue Sep 03 10:29:11 PDT 2019","did not meet requirements",71,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",4,"The Effects of Cover Letter Appeal and Nonmonetary Incentives on University Professors' Response to a Mail Survey","Margaret","Single","{}","{}","{}","Miller","Author","No Journal Name, no institution","","did not meet requirements"
"302","373L46LKP8LX6YI72GP40DIN3DFJKH","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:10 PDT 2019",NA,NA,"3Z4AIRP3C8SYH1Z41C3OARQS1Y7X1S","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:06:29 PDT 2019","Tue Sep 03 11:06:39 PDT 2019","Tue Sep 10 11:06:39 PDT 2019","Tue Sep 10 11:06:56 PDT 2019","","",10,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",4,"hsdhds","hdshsdhsdhsd","hsdhds","hdshsd","hsdhsdhsd","hsdh","dhshsd","hsdhsd","hsdhdshsd","","did not meet requirements"
"303","3J06WJ78HOZKD4CDI9HU5A4YEYTVV0","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:34 PDT 2019",NA,NA,"3PW9OPU9PSZXGLW7DNIVK1WWNY7123","A1YDP15X5T2VY9","Approved","Fri Aug 30 03:31:43 PDT 2019","Fri Aug 30 03:34:14 PDT 2019","Fri Sep 06 03:34:14 PDT 2019","Tue Sep 03 10:29:11 PDT 2019","","",151,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",5,"Is there a sex difference in human laterality? I. an exhaustive survey of auditory laterality studies from six neuropsychology journals","Merrill","Kathleen","University of houston","Wayne County Community College","Journal of Clinical and Experimental Neuropsychology","Hiscock","Kalil","{}","x",""
"304","3BAKUKE49IRCYLFY2BSVXP8F4O9R1E","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:10 PDT 2019",NA,NA,"32UTUBMZ7IB7QAC13UVVSI6G7ZQVB6","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:11:18 PDT 2019","Tue Sep 03 11:11:27 PDT 2019","Tue Sep 10 11:11:27 PDT 2019","Tue Sep 10 11:11:56 PDT 2019","","",9,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",6,"fasfasf","fasfasfas","gregergregerg","fasgergrgreger","gsree","asfasfas","fasfasfasfasfas","geggwgegwgs","ewgwewyetewt","","did not meet requirements"
"305","3BAKUKE49IRCYLFY2BSVXP8F4O9R1E","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:10 PDT 2019",NA,NA,"37ZHEEHM6Y10CP7S63D94LS1WYC37I","A1YDP15X5T2VY9","Rejected","Fri Aug 30 04:45:26 PDT 2019","Fri Aug 30 04:46:31 PDT 2019","Fri Sep 06 04:46:31 PDT 2019","","Tue Sep 03 10:29:11 PDT 2019","did not meet requirements",65,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",6,"A GENDER-SENSITIVE URBAN FACTORIAL ECOLOGY MALE, FEMALE, GROUPED, AND GENDERED SOCIAL SPACES IN SASKATOON","James","Gilles","University of Saskatchewan","University of Saskatchewan","Urban Geography","Randall","Viaud","{}","","did not meet requirements"
"306","3S4TINXCC12AE65ACG4G96GJFDGOBL","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:10 PDT 2019",NA,NA,"3R6BYFZZP9RP7GTC8BI9ZTUM28PFXA","A1785HTH1XSS0S","Approved","Tue Sep 03 10:38:01 PDT 2019","Tue Sep 03 10:40:30 PDT 2019","Tue Sep 10 10:40:30 PDT 2019","Tue Sep 10 10:40:56 PDT 2019","","",149,"100% (1/1)","100% (1/1)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",7,"Variation in Judgments of Criminal Sanctions: An Application of “Schema Theory”","Joann Langley","n/a","Purdue University","n/a","Sociological Focus","Miller","n/a","Only one author","","did not meet requirements"
"307","3S4TINXCC12AE65ACG4G96GJFDGOBL","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:10 PDT 2019",NA,NA,"3VAR3R6G1RGTYS5XZ6P76OM729D8O4","A3TG427HOFMVQU","Rejected","Fri Aug 30 04:32:30 PDT 2019","Fri Aug 30 04:39:03 PDT 2019","Fri Sep 06 04:39:03 PDT 2019","","Tue Sep 03 10:29:11 PDT 2019","did not meet requirements",393,"36% (4/11)","36% (4/11)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",7,"Testing for the Factorial Validity, Replication, and Invariance of a Measuring Instrument: A Paradigmatic Application Based on the Maslach Burnout Inventory","Barbara","{}","University of Ottawa","{}","Multivariate Behavioral Research  (Volume 29, Issue 3)","M. Byrne","{}","There is only one author","","did not meet requirements"
"308","3D5G8J4N5BJ50C8ODEHF4SGDHDDTVI","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:10 PDT 2019",NA,NA,"32Q90QCQ1U0RH2U9EHJERH1KUYXKEA","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:12:19 PDT 2019","Tue Sep 03 11:12:26 PDT 2019","Tue Sep 10 11:12:26 PDT 2019","Tue Sep 10 11:12:56 PDT 2019","","",7,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",8,"gesgesg","gesgseg","gesgs","segsegesgseg","gesgesgesges","esgesges","segseg","ggegsegesg","gesgsege","","did not meet requirements"
"309","3D5G8J4N5BJ50C8ODEHF4SGDHDDTVI","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:10 PDT 2019",NA,NA,"3E1QT0TDFROJ26UU1BC2MRQLQ0FI8K","A29ZTF7JUO8F39","Rejected","Fri Aug 30 04:49:35 PDT 2019","Fri Aug 30 04:54:27 PDT 2019","Fri Sep 06 04:54:27 PDT 2019","","Tue Sep 03 10:29:11 PDT 2019","did not meet requirements",292,"4% (2/49)","4% (2/49)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",8,"factorial survey","Joann Langley","Single","Purdue University","N/A","Variation in Judgments of Criminal Sanctions: An Application of “Schema Theory”","Miller","Author","Not found","","did not meet requirements"
"310","3XBXDSS889Y9LO5E4KG66M3H3BZLXA","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:10 PDT 2019",NA,NA,"3K3R2QNK8DIOP2840K7U5Q9741J9U7","A1YDP15X5T2VY9","Rejected","Fri Aug 30 04:36:06 PDT 2019","Fri Aug 30 04:36:54 PDT 2019","Fri Sep 06 04:36:54 PDT 2019","","Tue Sep 03 10:29:11 PDT 2019","did not meet requirements",48,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",9,"The impact of sexual harassment simulations on women's thoughts and feelings","Sarah","Grace","{}","{}","Sex Roles","Samoluk","Pretty","there are no institutions","","did not meet requirements"
"311","3XBXDSS889Y9LO5E4KG66M3H3BZLXA","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:10 PDT 2019",NA,NA,"3PWWM24LHUDFRLGSC8RAZBJ42VD287","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:09:05 PDT 2019","Tue Sep 03 11:09:15 PDT 2019","Tue Sep 10 11:09:15 PDT 2019","Tue Sep 10 11:09:56 PDT 2019","","",10,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",9,"rhherhr","hrehreherherh","erherherher","rherheher","herhrehh","hrehrehrehr","rehrehreh","herherh","rehreherher","","did not meet requirements"
"312","3DQYSJDTYMQVFIVMNYT2TRDXUEYEXG","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:34 PDT 2019",NA,NA,"3OHYZ19UGEK7HGYCW49L2FS2SXDOAO","A3IF74PEMRDQ8G","Approved","Fri Aug 30 04:34:14 PDT 2019","Fri Aug 30 04:43:48 PDT 2019","Fri Sep 06 04:43:48 PDT 2019","Tue Sep 03 10:29:11 PDT 2019","","",574,"90% (18/20)","90% (18/20)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",10,"Opinions in Denmark on the Causes of Peptic Ulcer Disease: A Survey among Danish Physicians and Patients","A.","P.","Hvidovre University Hospital and Sundby Hospital, Copenhagen","Hvidovre University Hospital and Sundby Hospital, Copenhagen","Scandinavian Journal of Gastroenterology  Volume 29, 1994 - Issue 4, Pages 305-308","Højer Christensen","Matzen","{}","x",""
"313","388FBO7JZS8O9TY9LTIN2SEFACTYNV","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:10 PDT 2019",NA,NA,"37TD41K0AJOA8NN3NZMLSFSRPP1SCR","A29ZTF7JUO8F39","Rejected","Fri Aug 30 04:38:27 PDT 2019","Fri Aug 30 04:44:51 PDT 2019","Fri Sep 06 04:44:51 PDT 2019","","Tue Sep 03 10:29:11 PDT 2019","did not meet requirements",384,"4% (2/49)","4% (2/49)","0% (0/0)","https://scholar.google.com.sg/scholar?start=40&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",1,"factorial survey","Rosalind","Single","University of South Australia","N/A","Conceptual and Measurement Properties of the Productivity Environmental Preference Survey as a Measure of Learning Style","Murray-Harvey","Author","Not found","","did not meet requirements"
"314","388FBO7JZS8O9TY9LTIN2SEFACTYNV","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:10 PDT 2019",NA,NA,"3KKG4CDWKKDP84EPLEGCSMBD6FR94Z","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:18:03 PDT 2019","Tue Sep 03 11:18:14 PDT 2019","Tue Sep 10 11:18:14 PDT 2019","Tue Sep 10 11:18:56 PDT 2019","","",11,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=40&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1994&as_yhi=1994""
",1,"gsagasgasga","gasgasgasgasg","sagasg","gasgasgasgasggg","asgasgasgagas","sgaga","sgasgas","asggag","gasgsagag","","did not meet requirements"
"315","3FTID4TN8MDYLTVO9G28P0AQ5HTLYG","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:11 PDT 2019",NA,NA,"30X31N5D655MF8Q53LQUMK23PMGAS7","A29ZTF7JUO8F39","Rejected","Fri Aug 30 04:31:01 PDT 2019","Fri Aug 30 04:37:13 PDT 2019","Fri Sep 06 04:37:13 PDT 2019","","Tue Sep 03 10:29:11 PDT 2019","did not meet requirements",372,"4% (2/49)","4% (2/49)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=1995&as_yhi=1995""
",1,"factorial survey","Chuck","Kathryn E.","N/A","N/A","Applying Hedonic Pricing Models and Factorial Surveys at Parker Pen to Enhance New Product Success","Tomkovick","Dobie","{}","","did not meet requirements"
"316","3FTID4TN8MDYLTVO9G28P0AQ5HTLYG","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:11 PDT 2019",NA,NA,"3A1COHJ8NLAJ6BJAVTUHMFP6REV8HV","A3BYKQV74U88WB","Approved","Tue Sep 03 11:14:29 PDT 2019","Tue Sep 03 11:18:18 PDT 2019","Tue Sep 10 11:18:18 PDT 2019","Tue Sep 10 11:18:56 PDT 2019","","",229,"100% (2/2)","100% (2/2)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=1995&as_yhi=1995""
",1,"factorial survey","C","M","american university","american university","product innovation","Tomkovick","Hennessy","nil","","did not meet requirements"
"317","3V8JSVE8YZ5KFNLWSUF4C5K6WKSEYM","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:34 PDT 2019",NA,NA,"337RC3OW07HJ3JYDU7KP6L2LI27VLD","A1JYF5ULFZS8L","Approved","Fri Aug 30 04:11:07 PDT 2019","Fri Aug 30 04:13:47 PDT 2019","Fri Sep 06 04:13:47 PDT 2019","Tue Sep 03 10:29:12 PDT 2019","","",160,"81% (26/32)","81% (26/32)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=1995&as_yhi=1995""
",2,"Using Factorial Surveys for Designing Intervention Programs","Michael","Brenda","Emory University","National Center for Infectious Disease, Centers for Disease Control and Prevention","Evaluation Review, 1995 - journals.sagepub.com","Hennessy","Seals","{}","x",""
"318","30OITAWPBRIHYW4QAJVUYROSFRZ9H8","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:11 PDT 2019",NA,NA,"3OONKJ5DKEYC0Q342I9HXQC8AFZBO7","A1YDP15X5T2VY9","Rejected","Fri Aug 30 04:46:32 PDT 2019","Fri Aug 30 04:47:32 PDT 2019","Fri Sep 06 04:47:32 PDT 2019","","Tue Sep 03 10:29:11 PDT 2019","did not meet requirements",60,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=1995&as_yhi=1995""
",3,"God Helps Those Who Help Themselves?: The Effects of Religious Affiliation, Religiosity, and Deservedness on Generosity Toward the Poor","Jeffry","John","University of North Florida","University of South Florida","Sociology of Religion","Will","Cochran","{}","","did not meet requirements"
"319","30OITAWPBRIHYW4QAJVUYROSFRZ9H8","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:11 PDT 2019",NA,NA,"3TUI152ZZD2E84YSFY8WGJUZ4VL1Q0","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:06:53 PDT 2019","Tue Sep 03 11:07:02 PDT 2019","Tue Sep 10 11:07:02 PDT 2019","Tue Sep 10 11:07:56 PDT 2019","","",9,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=1995&as_yhi=1995""
",3,"gasgasg","gsagasg","asgasgasgas","gasgasg","gsagas","gsgasg","gsagasg","gasgasgasg","sgasgasgsag","","did not meet requirements"
